order_id,order_number,order_date,created_at,closed_at,order_type,table_number,party_size,server_id,subtotal,discount_amount,discount_reason,gst,tip,total,payment_method,card_brand,card_last_four,delivery_platform,status
1773,#052,2026-05-20,2026-05-20 19:41:34,2026-05-20 19:48:34,delivery,,2,7,62.50,0.00,,3.12,0.00,65.62,Credit,Visa,9999,DoorDash,completed
1774,#053,2026-05-20,2026-05-20 19:37:34,2026-05-20 19:49:34,delivery,,1,2,22.75,0.00,,1.14,0.00,23.89,Credit,Visa,9999,UberEats,completed
1775,#054,2026-05-20,2026-05-20 19:10:55,2026-05-20 19:18:55,delivery,,2,2,50.00,0.00,,2.50,0.00,52.50,Debit,Interac Debit,9999,UberEats,completed
1776,#055,2026-05-20,2026-05-20 19:57:39,2026-05-20 20:02:39,delivery,,2,7,46.75,0.00,,2.34,0.00,49.09,Debit,Interac Debit,9999,DoorDash,completed
1777,#056,2026-05-20,2026-05-20 19:10:07,2026-05-20 20:08:07,dine_in,9,5,6,131.50,0.00,,6.58,23.67,161.75,Cash,,,,completed
1778,#057,2026-05-20,2026-05-20 19:51:06,2026-05-20 20:28:06,dine_in,9,3,2,83.00,0.00,,4.15,14.94,102.09,Debit,Interac Debit,9999,,completed
1779,#058,2026-05-20,2026-05-20 19:04:55,2026-05-20 20:00:55,dine_in,15,1,2,29.50,0.00,,1.48,4.42,35.40,Cash,,,,completed
1780,#059,2026-05-20,2026-05-20 19:50:07,2026-05-20 20:29:07,dine_in,6,3,3,90.00,0.00,,4.50,13.50,108.00,Mobile,Apple Pay,9999,,completed
1781,#060,2026-05-20,2026-05-20 19:48:55,2026-05-20 20:23:55,dine_in,13,3,8,73.50,0.00,,3.68,13.23,90.41,Cash,,,,completed
1782,#061,2026-05-20,2026-05-20 19:16:00,2026-05-20 19:28:00,takeout,,1,7,31.50,0.00,,1.58,1.58,34.66,Cash,,,,completed
1783,#062,2026-05-20,2026-05-20 19:13:11,2026-05-20 20:24:11,dine_in,6,2,3,70.25,0.00,,3.51,12.64,86.40,Credit,Visa,9999,,completed
1784,#063,2026-05-20,2026-05-20 19:04:45,2026-05-20 19:12:45,delivery,,2,3,67.75,0.00,,3.39,0.00,71.14,Debit,Interac Debit,9999,SkipTheDishes,completed
1785,#064,2026-05-20,2026-05-20 19:12:12,2026-05-20 20:09:12,dine_in,7,1,3,20.75,0.00,,1.04,5.19,26.98,Debit,Interac Debit,9999,,completed
1786,#065,2026-05-20,2026-05-20 19:21:31,2026-05-20 19:43:31,takeout,,1,2,45.00,0.00,,2.25,0.00,47.25,Debit,Interac Debit,9999,,completed
1787,#066,2026-05-20,2026-05-20 19:02:08,2026-05-20 19:32:08,takeout,,3,6,80.50,0.00,,4.03,4.03,88.56,Credit,Visa,9999,,completed
1788,#067,2026-05-20,2026-05-20 19:54:42,2026-05-20 20:20:42,takeout,,4,8,112.75,0.00,,5.64,16.91,135.30,Credit,Visa,9999,,completed
1789,#068,2026-05-20,2026-05-20 19:36:11,2026-05-20 19:51:11,delivery,,1,6,29.50,0.00,,1.48,0.00,30.98,Cash,,,DoorDash,completed
1790,#069,2026-05-20,2026-05-20 19:03:31,2026-05-20 19:08:31,delivery,,1,3,20.00,0.00,,1.00,0.00,21.00,Mobile,Apple Pay,9999,UberEats,completed
1791,#070,2026-05-20,2026-05-20 19:56:49,2026-05-20 20:09:49,delivery,,2,7,40.00,0.00,,2.00,0.00,42.00,Mobile,Apple Pay,9999,DoorDash,completed
1792,#071,2026-05-20,2026-05-20 20:53:04,2026-05-20 21:49:04,dine_in,6,3,10,67.50,0.00,,3.38,12.15,83.03,Debit,Interac Debit,9999,,completed
1793,#072,2026-05-20,2026-05-20 20:18:04,2026-05-20 20:59:04,dine_in,9,2,2,46.50,6.97,Yelp check-in,1.98,7.91,49.42,Mobile,Apple Pay,9999,,completed
1794,#073,2026-05-20,2026-05-20 20:21:30,2026-05-20 21:24:30,dine_in,7,2,6,56.50,0.00,,2.83,8.47,67.80,Cash,,,,completed
1795,#074,2026-05-20,2026-05-20 20:42:22,2026-05-20 20:57:22,delivery,,1,8,19.00,0.00,,0.95,0.00,19.95,Credit,Visa,9999,UberEats,completed
1796,#001,2026-05-21,2026-05-21 11:19:53,2026-05-21 12:23:53,dine_in,12,2,1,50.00,0.00,,2.50,5.00,57.50,Credit,Visa,9999,,completed
1797,#002,2026-05-21,2026-05-21 12:02:54,2026-05-21 13:08:54,dine_in,9,3,4,90.00,0.00,,4.50,13.50,108.00,Cash,,,,completed
1798,#003,2026-05-21,2026-05-21 12:30:13,2026-05-21 13:12:13,dine_in,9,5,2,131.75,0.00,,6.59,26.35,164.69,Credit,Visa,9999,,completed
1799,#004,2026-05-21,2026-05-21 12:59:53,2026-05-21 14:09:53,dine_in,3,1,10,42.50,0.00,,2.12,7.65,52.27,Debit,Interac Debit,9999,,completed
1800,#005,2026-05-21,2026-05-21 12:15:24,2026-05-21 13:23:24,dine_in,14,1,3,39.50,0.00,,1.98,5.92,47.40,Debit,Interac Debit,9999,,completed
1801,#006,2026-05-21,2026-05-21 12:18:21,2026-05-21 13:04:21,dine_in,13,3,1,69.00,0.00,,3.45,13.80,86.25,Mobile,Google Pay,9999,,completed
1802,#007,2026-05-21,2026-05-21 12:38:40,2026-05-21 13:48:40,dine_in,12,2,5,55.75,0.00,,2.79,11.15,69.69,Debit,Interac Debit,9999,,completed
1803,#008,2026-05-21,2026-05-21 12:54:43,2026-05-21 13:09:43,takeout,,2,1,57.50,0.00,,2.88,0.00,60.38,Credit,Visa,9999,,completed
1804,#009,2026-05-21,2026-05-21 12:39:07,2026-05-21 13:39:07,dine_in,7,3,1,56.50,0.00,,2.83,5.65,64.98,Mobile,Apple Pay,9999,,completed
1805,#010,2026-05-21,2026-05-21 12:50:32,2026-05-21 13:04:32,delivery,,2,10,38.00,0.00,,1.90,0.00,39.90,Credit,Visa,9999,DoorDash,completed
1806,#011,2026-05-21,2026-05-21 12:57:53,2026-05-21 14:08:53,dine_in,9,5,10,126.75,0.00,,6.34,25.35,158.44,Credit,Visa,9999,,completed
1807,#012,2026-05-21,2026-05-21 12:52:11,2026-05-21 13:40:11,dine_in,10,5,9,137.50,0.00,,6.88,20.62,165.00,Credit,Visa,9999,,completed
1808,#013,2026-05-21,2026-05-21 12:11:34,2026-05-21 12:57:34,dine_in,13,7,10,163.25,0.00,,8.16,40.81,212.22,Debit,Interac Debit,9999,,completed
1809,#014,2026-05-21,2026-05-21 12:15:03,2026-05-21 12:53:03,dine_in,6,3,4,90.25,0.00,,4.51,18.05,112.81,Credit,Visa,9999,,completed
1810,#015,2026-05-21,2026-05-21 12:21:16,2026-05-21 13:21:16,dine_in,5,3,1,71.75,0.00,,3.59,14.35,89.69,Credit,Visa,9999,,completed
1811,#016,2026-05-21,2026-05-21 12:51:16,2026-05-21 13:30:16,dine_in,12,1,3,41.25,0.00,,2.06,8.25,51.56,Credit,Visa,9999,,completed
1812,#017,2026-05-21,2026-05-21 13:13:44,2026-05-21 13:52:44,dine_in,8,2,9,41.50,0.00,,2.08,6.22,49.80,Cash,,,,completed
1813,#018,2026-05-21,2026-05-21 13:12:48,2026-05-21 13:17:48,delivery,,2,3,54.25,0.00,,2.71,0.00,56.96,Credit,Visa,9999,DoorDash,completed
1814,#019,2026-05-21,2026-05-21 13:59:28,2026-05-21 14:14:28,delivery,,2,10,47.75,0.00,,2.39,0.00,0.00,Mobile,Apple Pay,9999,UberEats,voided
1815,#020,2026-05-21,2026-05-21 13:23:57,2026-05-21 14:03:57,dine_in,8,3,4,86.50,0.00,,4.33,15.57,106.40,Debit,Interac Debit,9999,,completed
1816,#021,2026-05-21,2026-05-21 13:07:08,2026-05-21 13:50:08,dine_in,12,2,4,79.75,0.00,,3.99,15.95,99.69,Credit,Visa,9999,,completed
1817,#022,2026-05-21,2026-05-21 13:57:48,2026-05-21 14:02:48,delivery,,1,3,18.00,0.00,,0.90,0.00,18.90,Debit,Interac Debit,9999,SkipTheDishes,completed
1818,#023,2026-05-21,2026-05-21 13:53:59,2026-05-21 13:59:59,delivery,,1,1,23.00,0.00,,1.15,0.00,0.00,Cash,,,SkipTheDishes,voided
1819,#024,2026-05-21,2026-05-21 13:45:47,2026-05-21 14:28:47,dine_in,14,2,2,59.00,0.00,,2.95,10.62,72.57,Credit,Visa,9999,,completed
1820,#025,2026-05-21,2026-05-21 13:18:25,2026-05-21 13:53:25,dine_in,10,3,3,64.50,0.00,,3.23,12.90,80.63,Cash,,,,completed
1821,#026,2026-05-21,2026-05-21 14:46:18,2026-05-21 15:54:18,dine_in,4,2,1,69.75,0.00,,3.49,13.95,87.19,Debit,Interac Debit,9999,,completed
1822,#027,2026-05-21,2026-05-21 14:57:39,2026-05-21 15:25:39,takeout,,1,4,20.00,0.00,,1.00,0.00,21.00,Credit,Visa,9999,,completed
1823,#028,2026-05-21,2026-05-21 14:01:08,2026-05-21 15:02:08,dine_in,8,2,1,49.25,0.00,,2.46,9.85,61.56,Credit,Visa,9999,,completed
1824,#029,2026-05-21,2026-05-21 14:51:35,2026-05-21 15:44:35,dine_in,14,2,9,59.00,0.00,,2.95,10.62,72.57,Debit,Interac Debit,9999,,completed
1825,#030,2026-05-21,2026-05-21 14:50:11,2026-05-21 15:08:11,takeout,,1,1,31.75,0.00,,1.59,0.00,33.34,Credit,Visa,9999,,completed
1826,#031,2026-05-21,2026-05-21 14:15:38,2026-05-21 14:51:38,dine_in,10,2,2,57.75,0.00,,2.89,14.44,75.08,Mobile,Apple Pay,9999,,completed
1827,#032,2026-05-21,2026-05-21 14:27:57,2026-05-21 15:29:57,dine_in,15,2,2,48.25,0.00,,2.41,9.65,60.31,Credit,Visa,9999,,completed
1828,#033,2026-05-21,2026-05-21 14:25:03,2026-05-21 15:36:03,dine_in,13,5,5,130.50,0.00,,6.53,19.57,156.60,Credit,Visa,9999,,completed
1829,#034,2026-05-21,2026-05-21 15:35:13,2026-05-21 15:45:13,delivery,,1,3,20.00,0.00,,1.00,0.00,21.00,Credit,Visa,9999,DoorDash,completed
1830,#035,2026-05-21,2026-05-21 15:41:28,2026-05-21 16:01:28,takeout,,3,2,75.25,0.00,,3.76,3.76,82.77,Credit,Visa,9999,,completed
1831,#036,2026-05-21,2026-05-21 16:23:15,2026-05-21 17:10:15,dine_in,15,2,3,46.00,0.00,,2.30,8.28,56.58,Mobile,Google Pay,9999,,completed
1832,#037,2026-05-21,2026-05-21 16:09:28,2026-05-21 17:00:28,dine_in,15,2,4,55.50,0.00,,2.78,9.99,68.27,Credit,Visa,9999,,completed
1833,#038,2026-05-21,2026-05-21 16:50:41,2026-05-21 17:53:41,dine_in,13,8,7,226.25,0.00,,11.31,22.62,260.18,Cash,,,,completed
1834,#039,2026-05-21,2026-05-21 16:00:33,2026-05-21 16:22:33,takeout,,1,2,22.75,0.00,,1.14,0.00,23.89,Debit,Interac Debit,9999,,completed
1835,#040,2026-05-21,2026-05-21 16:17:55,2026-05-21 17:31:55,dine_in,13,5,6,128.00,0.00,,6.40,23.04,157.44,Credit,Visa,9999,,completed
1836,#041,2026-05-21,2026-05-21 16:03:30,2026-05-21 16:48:30,dine_in,5,3,3,63.00,0.00,,3.15,15.75,81.90,Credit,Visa,9999,,completed
1837,#042,2026-05-21,2026-05-21 16:38:23,2026-05-21 17:04:23,takeout,,1,10,51.50,0.00,,2.58,0.00,54.08,Credit,Visa,9999,,completed
1838,#043,2026-05-21,2026-05-21 17:25:52,2026-05-21 18:15:52,dine_in,9,2,10,56.00,0.00,,2.80,5.60,64.40,Credit,Visa,9999,,completed
1839,#044,2026-05-21,2026-05-21 17:55:02,2026-05-21 18:54:02,dine_in,14,4,7,123.00,0.00,,6.15,24.60,153.75,Cash,,,,completed
1840,#045,2026-05-21,2026-05-21 17:33:37,2026-05-21 18:36:37,dine_in,11,2,10,76.25,0.00,,3.81,11.44,91.50,Credit,Visa,9999,,completed
1841,#046,2026-05-21,2026-05-21 17:20:30,2026-05-21 18:00:30,dine_in,6,3,10,77.50,0.00,,3.88,13.95,95.33,Debit,Interac Debit,9999,,refunded
1842,#047,2026-05-21,2026-05-21 17:27:49,2026-05-21 17:46:49,takeout,,3,6,74.50,0.00,,3.73,11.17,89.40,Cash,,,,completed
1843,#048,2026-05-21,2026-05-21 17:10:00,2026-05-21 18:15:00,dine_in,13,3,4,78.50,0.00,,3.93,14.13,96.56,Cash,,,,completed
1844,#049,2026-05-21,2026-05-21 17:35:14,2026-05-21 18:01:14,takeout,,1,10,34.50,0.00,,1.73,5.17,41.40,Mobile,Apple Pay,9999,,completed
1845,#050,2026-05-21,2026-05-21 18:25:38,2026-05-21 18:30:38,delivery,,3,3,61.50,0.00,,3.08,0.00,0.00,Debit,Interac Debit,9999,SkipTheDishes,voided
1846,#051,2026-05-21,2026-05-21 18:12:38,2026-05-21 18:17:38,delivery,,1,3,26.50,0.00,,1.33,0.00,0.00,Credit,Visa,9999,DoorDash,voided
1847,#052,2026-05-21,2026-05-21 18:06:30,2026-05-21 19:13:30,dine_in,12,2,8,59.50,0.00,,2.98,0.00,62.48,Debit,Interac Debit,9999,,completed
1848,#053,2026-05-21,2026-05-21 18:28:52,2026-05-21 19:14:52,dine_in,13,2,4,57.50,0.00,,2.88,10.35,70.73,Cash,,,,completed
1849,#054,2026-05-21,2026-05-21 18:13:05,2026-05-21 18:23:05,delivery,,4,8,116.75,0.00,,5.84,0.00,122.59,Credit,Visa,9999,UberEats,completed
1850,#055,2026-05-21,2026-05-21 18:48:29,2026-05-21 19:29:29,dine_in,7,3,10,78.25,0.00,,3.91,7.83,89.99,Credit,Visa,9999,,completed
1851,#056,2026-05-21,2026-05-21 18:16:22,2026-05-21 19:01:22,dine_in,13,3,2,97.75,0.00,,4.89,0.00,102.64,Cash,,,,completed
1852,#057,2026-05-21,2026-05-21 18:04:29,2026-05-21 18:22:29,takeout,,1,7,36.00,0.00,,1.80,0.00,37.80,Credit,Visa,9999,,completed
1853,#058,2026-05-21,2026-05-21 18:03:11,2026-05-21 18:12:11,delivery,,3,10,78.75,0.00,,3.94,0.00,82.69,Credit,Visa,9999,UberEats,completed
1854,#059,2026-05-21,2026-05-21 18:18:17,2026-05-21 18:32:17,takeout,,2,4,51.00,0.00,,2.55,5.10,58.65,Mobile,Apple Pay,9999,,completed
1855,#060,2026-05-21,2026-05-21 18:11:36,2026-05-21 19:24:36,dine_in,4,3,6,91.00,0.00,,4.55,18.20,113.75,Credit,Visa,9999,,completed
1856,#061,2026-05-21,2026-05-21 18:08:02,2026-05-21 19:00:02,dine_in,8,2,4,46.25,0.00,,2.31,8.32,56.88,Credit,Visa,9999,,completed
1857,#062,2026-05-21,2026-05-21 18:37:44,2026-05-21 19:37:44,dine_in,5,2,4,72.25,0.00,,3.61,18.06,93.92,Debit,Interac Debit,9999,,completed
1858,#063,2026-05-21,2026-05-21 19:44:14,2026-05-21 20:09:14,takeout,,1,3,20.00,0.00,,1.00,0.00,21.00,Cash,,,,completed
1859,#064,2026-05-21,2026-05-21 19:54:34,2026-05-21 20:02:34,delivery,,2,3,41.75,0.00,,2.09,0.00,43.84,Debit,Interac Debit,9999,UberEats,completed
1860,#065,2026-05-21,2026-05-21 19:52:46,2026-05-21 20:18:46,takeout,,2,10,66.00,0.00,,3.30,6.60,75.90,Credit,Visa,9999,,completed
1861,#066,2026-05-21,2026-05-21 19:52:32,2026-05-21 20:19:32,takeout,,2,4,48.50,0.00,,2.43,0.00,50.93,Credit,Visa,9999,,completed
1862,#067,2026-05-21,2026-05-21 19:45:14,2026-05-21 19:55:14,delivery,,2,2,40.50,0.00,,2.02,0.00,42.52,Credit,Visa,9999,DoorDash,completed
1863,#068,2026-05-21,2026-05-21 19:55:43,2026-05-21 20:39:43,dine_in,5,4,8,106.50,0.00,,5.33,21.30,133.13,Debit,Interac Debit,9999,,completed
1864,#069,2026-05-21,2026-05-21 19:21:49,2026-05-21 20:10:49,dine_in,6,2,7,52.00,0.00,,2.60,10.40,65.00,Cash,,,,completed
1865,#070,2026-05-21,2026-05-21 19:48:38,2026-05-21 21:01:38,dine_in,15,2,4,50.50,0.00,,2.53,7.57,60.60,Cash,,,,completed
1866,#071,2026-05-21,2026-05-21 19:28:30,2026-05-21 20:16:30,dine_in,4,2,2,58.50,0.00,,2.93,10.53,71.96,Credit,Visa,9999,,completed
1867,#072,2026-05-21,2026-05-21 19:15:39,2026-05-21 20:29:39,dine_in,7,3,8,82.50,41.25,Staff meal 50%,2.06,6.19,49.50,Credit,Visa,9999,,completed
1868,#073,2026-05-21,2026-05-21 19:02:15,2026-05-21 19:11:15,delivery,,1,10,23.50,0.00,,1.18,0.00,24.68,Credit,Visa,9999,DoorDash,completed
1869,#074,2026-05-21,2026-05-21 19:46:00,2026-05-21 20:11:00,takeout,,3,7,87.50,0.00,,4.38,13.12,105.00,Credit,Visa,9999,,completed
1870,#075,2026-05-21,2026-05-21 19:25:51,2026-05-21 19:38:51,takeout,,2,2,70.00,0.00,,3.50,0.00,73.50,Credit,Visa,9999,,completed
1871,#076,2026-05-21,2026-05-21 19:01:57,2026-05-21 19:59:57,dine_in,14,1,8,27.75,2.78,Birthday 10%,1.25,4.99,31.21,Credit,Visa,9999,,completed
1872,#077,2026-05-21,2026-05-21 20:31:18,2026-05-21 20:37:18,delivery,,1,4,23.75,0.00,,1.19,0.00,24.94,Debit,Interac Debit,9999,UberEats,completed
1873,#078,2026-05-21,2026-05-21 20:11:45,2026-05-21 21:24:45,dine_in,11,1,6,24.50,0.00,,1.23,6.12,31.85,Credit,Visa,9999,,completed
1874,#079,2026-05-21,2026-05-21 20:54:27,2026-05-21 21:07:27,takeout,,2,8,55.50,0.00,,2.78,0.00,0.00,Debit,Interac Debit,9999,,voided
1875,#080,2026-05-21,2026-05-21 20:06:44,2026-05-21 20:24:44,takeout,,2,7,45.50,0.00,,2.27,0.00,47.77,Credit,Visa,9999,,completed
1876,#081,2026-05-21,2026-05-21 20:48:02,2026-05-21 21:55:02,dine_in,13,4,8,136.00,0.00,,6.80,27.20,170.00,Mobile,Google Pay,9999,,completed
1877,#082,2026-05-21,2026-05-21 20:39:27,2026-05-21 21:47:27,dine_in,14,2,6,57.25,0.00,,2.86,8.59,68.70,Credit,Visa,9999,,completed
1878,#083,2026-05-21,2026-05-21 20:10:17,2026-05-21 20:19:17,delivery,,1,3,19.00,0.00,,0.95,0.00,19.95,Debit,Interac Debit,9999,SkipTheDishes,completed
1879,#001,2026-05-22,2026-05-22 11:28:01,2026-05-22 12:36:01,dine_in,11,2,4,49.00,0.00,,2.45,12.25,63.70,Debit,Interac Debit,9999,,completed
1880,#002,2026-05-22,2026-05-22 11:50:20,2026-05-22 12:08:20,takeout,,3,5,80.75,0.00,,4.04,0.00,84.79,Cash,,,,completed
1881,#003,2026-05-22,2026-05-22 11:26:27,2026-05-22 12:09:27,dine_in,7,4,2,118.50,0.00,,5.93,17.77,142.20,Credit,Visa,9999,,completed
1882,#004,2026-05-22,2026-05-22 11:35:38,2026-05-22 12:45:38,dine_in,8,3,8,93.00,10.00,Yelp check-in,4.15,16.60,103.75,Debit,Interac Debit,9999,,completed
1883,#005,2026-05-22,2026-05-22 11:33:16,2026-05-22 12:20:16,dine_in,7,2,8,58.00,0.00,,2.90,11.60,72.50,Cash,,,,completed
1884,#006,2026-05-22,2026-05-22 11:21:22,2026-05-22 12:14:22,dine_in,5,4,8,84.25,0.00,,4.21,21.06,109.52,Debit,Interac Debit,9999,,completed
1885,#007,2026-05-22,2026-05-22 11:11:02,2026-05-22 11:23:02,delivery,,1,6,38.50,0.00,,1.93,0.00,40.43,Credit,Visa,9999,UberEats,completed
1886,#008,2026-05-22,2026-05-22 11:58:13,2026-05-22 12:14:13,takeout,,2,1,42.50,0.00,,2.12,2.12,46.74,Credit,Visa,9999,,completed
1887,#009,2026-05-22,2026-05-22 11:40:32,2026-05-22 12:37:32,dine_in,6,4,8,91.75,0.00,,4.59,13.76,110.10,Credit,Visa,9999,,completed
1888,#010,2026-05-22,2026-05-22 11:56:58,2026-05-22 13:01:58,dine_in,8,2,7,51.75,0.00,,2.59,5.18,59.52,Debit,Interac Debit,9999,,completed
1889,#011,2026-05-22,2026-05-22 12:40:48,2026-05-22 12:54:48,delivery,,1,3,26.50,0.00,,1.33,0.00,27.83,Credit,Visa,9999,DoorDash,completed
1890,#012,2026-05-22,2026-05-22 12:16:51,2026-05-22 13:27:51,dine_in,7,4,2,97.75,0.00,,4.89,14.66,117.30,Credit,Visa,9999,,completed
1891,#013,2026-05-22,2026-05-22 12:36:26,2026-05-22 13:29:26,dine_in,13,2,2,68.25,0.00,,3.41,10.24,81.90,Debit,Interac Debit,9999,,completed
1892,#014,2026-05-22,2026-05-22 12:25:57,2026-05-22 13:12:57,dine_in,1,2,5,54.00,0.00,,2.70,8.10,64.80,Credit,Visa,9999,,completed
1893,#015,2026-05-22,2026-05-22 12:04:19,2026-05-22 12:56:19,dine_in,10,2,4,52.00,0.00,,2.60,9.36,63.96,Debit,Interac Debit,9999,,completed
1894,#016,2026-05-22,2026-05-22 12:09:30,2026-05-22 12:53:30,dine_in,8,2,3,46.00,0.00,,2.30,8.28,56.58,Cash,,,,completed
1895,#017,2026-05-22,2026-05-22 12:15:37,2026-05-22 12:42:37,takeout,,1,4,23.75,0.00,,1.19,2.38,27.32,Credit,Visa,9999,,completed
1896,#018,2026-05-22,2026-05-22 12:15:37,2026-05-22 13:23:37,dine_in,13,3,2,57.50,0.00,,2.88,8.62,69.00,Debit,Interac Debit,9999,,completed
1897,#019,2026-05-22,2026-05-22 12:50:59,2026-05-22 13:59:59,dine_in,4,4,1,85.75,0.00,,4.29,12.86,102.90,Cash,,,,completed
1898,#020,2026-05-22,2026-05-22 12:03:20,2026-05-22 12:44:20,dine_in,13,6,5,155.25,0.00,,7.76,15.53,178.54,Debit,Interac Debit,9999,,completed
1899,#021,2026-05-22,2026-05-22 12:36:47,2026-05-22 13:24:47,dine_in,5,1,3,21.50,0.00,,1.07,3.87,26.44,Cash,,,,completed
1900,#022,2026-05-22,2026-05-22 12:17:20,2026-05-22 12:43:20,takeout,,4,4,99.50,0.00,,4.98,0.00,104.48,Credit,Visa,9999,,completed
1901,#023,2026-05-22,2026-05-22 12:24:13,2026-05-22 13:20:13,dine_in,4,2,1,52.00,0.00,,2.60,0.00,54.60,Mobile,Apple Pay,9999,,completed
1902,#024,2026-05-22,2026-05-22 12:38:52,2026-05-22 12:51:52,takeout,,1,6,38.50,0.00,,1.93,0.00,40.43,Debit,Interac Debit,9999,,completed
1903,#025,2026-05-22,2026-05-22 12:50:07,2026-05-22 12:56:07,delivery,,2,4,84.50,0.00,,4.23,0.00,88.73,Debit,Interac Debit,9999,UberEats,completed
1904,#026,2026-05-22,2026-05-22 12:34:25,2026-05-22 13:22:25,dine_in,4,2,6,57.50,0.00,,2.88,8.62,69.00,Mobile,Google Pay,9999,,completed
1905,#027,2026-05-22,2026-05-22 12:20:22,2026-05-22 13:05:22,dine_in,13,1,5,23.50,0.00,,1.18,3.52,28.20,Debit,Interac Debit,9999,,completed
1906,#028,2026-05-22,2026-05-22 12:24:26,2026-05-22 13:19:26,dine_in,8,4,2,119.50,0.00,,5.98,23.90,149.38,Cash,,,,completed
1907,#029,2026-05-22,2026-05-22 12:09:41,2026-05-22 12:45:41,dine_in,7,3,2,78.50,0.00,,3.93,14.13,96.56,Credit,Visa,9999,,completed
1908,#030,2026-05-22,2026-05-22 12:15:36,2026-05-22 12:30:36,delivery,,2,4,57.00,0.00,,2.85,0.00,59.85,Debit,Interac Debit,9999,UberEats,completed
1909,#031,2026-05-22,2026-05-22 12:22:27,2026-05-22 12:59:27,dine_in,8,3,5,101.50,0.00,,5.08,18.27,124.85,Debit,Interac Debit,9999,,completed
1910,#032,2026-05-22,2026-05-22 13:10:10,2026-05-22 14:01:10,dine_in,7,3,3,110.00,0.00,,5.50,19.80,135.30,Debit,Interac Debit,9999,,completed
1911,#033,2026-05-22,2026-05-22 13:43:51,2026-05-22 14:48:51,dine_in,6,3,6,80.50,0.00,,4.03,14.49,99.02,Credit,Visa,9999,,completed
1912,#034,2026-05-22,2026-05-22 13:45:08,2026-05-22 14:04:08,takeout,,2,6,56.00,0.00,,2.80,0.00,58.80,Credit,Visa,9999,,completed
1913,#035,2026-05-22,2026-05-22 13:29:50,2026-05-22 14:05:50,dine_in,8,2,4,61.00,0.00,,3.05,0.00,64.05,Mobile,Google Pay,9999,,completed
1914,#036,2026-05-22,2026-05-22 13:26:47,2026-05-22 14:39:47,dine_in,7,2,3,43.25,0.00,,2.16,8.65,54.06,Cash,,,,completed
1915,#037,2026-05-22,2026-05-22 13:14:19,2026-05-22 13:51:19,dine_in,7,4,6,93.00,0.00,,4.65,16.74,114.39,Debit,Interac Debit,9999,,completed
1916,#038,2026-05-22,2026-05-22 13:20:06,2026-05-22 14:28:06,dine_in,9,1,8,20.00,0.00,,1.00,2.00,23.00,Mobile,Google Pay,9999,,completed
1917,#039,2026-05-22,2026-05-22 13:19:29,2026-05-22 14:32:29,dine_in,4,3,8,96.00,0.00,,4.80,19.20,120.00,Mobile,Apple Pay,9999,,completed
1918,#040,2026-05-22,2026-05-22 13:19:58,2026-05-22 14:00:58,dine_in,10,4,8,90.50,0.00,,4.53,18.10,113.13,Credit,Visa,9999,,completed
1919,#041,2026-05-22,2026-05-22 14:37:39,2026-05-22 14:42:39,delivery,,2,2,52.50,0.00,,2.62,0.00,55.12,Credit,Visa,9999,UberEats,completed
1920,#042,2026-05-22,2026-05-22 14:56:55,2026-05-22 15:20:55,takeout,,2,3,47.50,0.00,,2.38,7.12,57.00,Credit,Visa,9999,,completed
1921,#043,2026-05-22,2026-05-22 14:15:55,2026-05-22 14:39:55,takeout,,4,7,108.25,0.00,,5.41,10.83,124.49,Credit,Visa,9999,,completed
1922,#044,2026-05-22,2026-05-22 14:16:29,2026-05-22 14:52:29,dine_in,6,2,7,59.50,0.00,,2.98,11.90,74.38,Credit,Visa,9999,,completed
1923,#045,2026-05-22,2026-05-22 14:54:43,2026-05-22 15:00:43,delivery,,4,1,113.25,0.00,,5.66,0.00,118.91,Credit,Visa,9999,SkipTheDishes,completed
1924,#046,2026-05-22,2026-05-22 14:09:19,2026-05-22 15:07:19,dine_in,3,2,6,46.50,0.00,,2.33,9.30,58.13,Credit,Visa,9999,,completed
1925,#047,2026-05-22,2026-05-22 16:36:25,2026-05-22 16:48:25,delivery,,1,1,35.00,0.00,,1.75,0.00,36.75,Credit,Visa,9999,DoorDash,completed
1926,#048,2026-05-22,2026-05-22 16:21:53,2026-05-22 17:19:53,dine_in,15,2,7,49.00,0.00,,2.45,9.80,61.25,Debit,Interac Debit,9999,,completed
1927,#049,2026-05-22,2026-05-22 16:23:42,2026-05-22 17:32:42,dine_in,10,2,3,71.75,0.00,,3.59,17.94,93.28,Credit,Visa,9999,,completed
1928,#050,2026-05-22,2026-05-22 16:06:11,2026-05-22 17:09:11,dine_in,5,1,3,20.00,0.00,,1.00,2.00,23.00,Credit,Visa,9999,,completed
1929,#051,2026-05-22,2026-05-22 16:20:30,2026-05-22 17:29:30,dine_in,2,2,2,70.25,0.00,,3.51,10.54,84.30,Cash,,,,completed
1930,#052,2026-05-22,2026-05-22 16:22:00,2026-05-22 17:10:00,dine_in,7,2,5,72.00,0.00,,3.60,14.40,90.00,Debit,Interac Debit,9999,,completed
1931,#053,2026-05-22,2026-05-22 16:01:27,2026-05-22 16:26:27,takeout,,2,1,68.75,0.00,,3.44,0.00,72.19,Credit,Visa,9999,,completed
1932,#054,2026-05-22,2026-05-22 17:08:22,2026-05-22 17:44:22,dine_in,9,2,5,67.75,0.00,,3.39,13.55,84.69,Cash,,,,completed
